PersonID,Name,Age,Gender,Nationality,Joined,ClassDept,Type,Survived
1547,"MITKOFF, Mr Mito",23,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
1548,"MOCK, Mr Philipp Edmund",30,Male,American,Cherbourg,1st Class Passenger,1st Class,SAVED
1549,"MOCKLER, Miss Ellen Mary",23,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1550,"MOEN, Mr Sigurd Hansen",27,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
1551,"MOLSON, Mr Harry Markland",55,Male,Canadian,Southampton,1st Class Passenger,1st Class,LOST
1552,"MONRóS, Sr. Joan Javier",20,Male,Spanish,Southampton,Restaurant Staff,Restaurant Staff,LOST
1553,"MONTEVERDI, Sig. Giovanni",23,Male,French,Southampton,Restaurant Staff,Restaurant Staff,LOST
1554,"MONTVILA, Fr Juozas",27,Male,Lithuanian,Southampton,2nd Class Passenger,2nd Class,LOST
1555,"MOODY, Mr James Paul",24,Male,English,Belfast,Deck Crew Titanic Officers,Officer,LOST
1556,"MOOR, Master Meier",7,Male,"Russian,Romanian",Southampton,3rd Class Passenger,3rd Class,SAVED
1557,"MOOR, Mrs Beila",29,Female,"Russian,Romanian",Southampton,3rd Class Passenger,3rd Class,SAVED
1558,"MOORE, Mr Alfred Ernest",38,Male,English,Southampton,Victualling Crew,Victualler,LOST
1559,"MOORE, Mr Clarence",47,Male,American,Southampton,1st Class Passenger,1st Class,LOST
1560,"MOORE, Mr George Alfred",32,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
1561,"MOORE, Mr J.",29,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1562,"MOORE, Mr Leonard Charles",19,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1563,"MOORE, Mr Ralph",22,Male,English,Southampton,Engineering Crew,Engineer,LOST
1564,"MOORES, Mr Richard Henry",44,Male,English,Southampton,Engineering Crew,Engineer,LOST
1565,"MORAN, Miss Bridget (Bertha)",28,Female,"Irish, American",Queenstown,3rd Class Passenger,3rd Class,SAVED
1566,"MORAN, Mr Daniel J.",28,Male,"Irish, American",Queenstown,3rd Class Passenger,3rd Class,LOST
1567,"MORAWECK, Dr Ernest",54,Male,American,Southampton,2nd Class Passenger,2nd Class,LOST
1568,"MORGAN (BIRD), Mr Charles Frederick",44,Male,English,Southampton,Victualling Crew,Victualler,LOST
1569,"MORGAN, Mr Arthur Herbert",27,Male,English,Southampton,Engineering Crew,Engineer,LOST
1570,"MORGAN, Mr Patrick",26,Male,Irish,Belfast,Engineering Crew,Engineer,
1571,"MORGAN, Mr Thomas A.",26,Male,English,Southampton,Engineering Crew,Engineer,LOST
1572,"MORLEY, Mr Henry Samuel",38,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
1573,"MORLEY, Mr William",34,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1574,"MORRELL, Mr James",24,Male,Irish,Belfast,Deck Crew,Deck Crew,
1575,"MORRIS, Mr Frank Herbert",28,Male,English,Belfast,Victualling Crew,Victualler,SAVED
1576,"MORRIS, Mr William Edward",23,Male,English,Southampton,Engineering Crew,Engineer,LOST
1577,"MORRISON, Mr Thomas",26,Male,Irish,Belfast,Engineering Crew,Engineer,
1578,"MORROW, Mr Thomas Rowan",31,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1579,"MOSS, Mr Albert Johan",29,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,SAVED
1580,"MOSS, Mr William",35,Male,English,Belfast,Victualling Crew,Victualler,LOST
1581,"MOUSSA, Mrs Mantoura Boulos",35,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1582,"MOUTAL, Mr Rahamin Haim",28,Male,Turkish,Southampton,3rd Class Passenger,3rd Class,LOST
1583,"MOYES, Mr William Young",24,Male,Scottish,Belfast,Engineering Crew,Engineer,LOST
1584,"MUBāRIK, Master Halīm",4,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1585,"MUBāRIK, Master Jirjis",7,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1586,"MUBāRIK, Mrs Amīnah",25,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1587,"MUDD, Mr Thomas Cupper",16,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
1588,"MULHOLLAND, Mr Joseph",28,Male,Irish,Belfast,Engineering Crew,Engineer,
1589,"MULLEN,",,Female,,Southampton,2nd Class Passenger Cross Channel Passenger,Cross Channel,
1590,"MULLHOLLAND, Mr Daniel",60,Male,Irish,Belfast,Engineering Crew,Engineer,
1591,"MULLIN, Miss Kate",21,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1592,"MULLIN, Miss Mary",18,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1593,"MULLIN, Mr Thomas",20,Male,Scottish,Southampton,Victualling Crew,Victualler,LOST
1594,"MULVIHILL, Miss Bridget Elizabeth (Bertha)",25,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1595,"MURDLIN, Mr Joseph",22,Male,Russian,Southampton,3rd Class Passenger,3rd Class,LOST
1596,"MURDOCH, Mr William McMaster",39,Male,Scottish,Belfast,Deck Crew Titanic Officers,Officer,LOST
1597,"MURDOCK, Mr William John",37,Male,English,Belfast,Engineering Crew,Engineer,SAVED
1598,"MURPHY, Miss Kate",18,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1599,"MURPHY, Miss Margaret",25,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1600,"MURPHY, Miss Nora",31,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1601,"MURPHY, Mr Thomas",35,Male,Irish,Belfast,Engineering Crew,Engineer,
1602,"MUSLAMāNī, Mrs Fatīmah Muhammad",22,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1603,"MYHRMAN, Mr Pehr Fabian Oliver Malkolm",18,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
1604,"MYLES, Mr Thomas Francis",63,Male,Irish,Queenstown,2nd Class Passenger,2nd Class,LOST
1605,"MäENPää, Mr Matti Alexanteri",22,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1606,"MäKINEN, Mr Kalle Edvard",29,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1607,"MüLLER, Mr Ludwig",37,Male,German,Southampton,Victualling Crew,Victualler,LOST
1608,"MāMā, Mr Hannā Mikā'īl",20,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1609,"NAIDENOFF, Mr Penko",22,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
1610,"NAJīB QIYāMAH, Miss Adāl",15,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1611,"NAKHLI, Mr Toufik",17,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
1612,"NAKID, Miss Mariayam",1,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1613,"NAKID, Mr Sa'īd Antūn",20,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1614,"NAKID, Mrs Wadi'ah",19,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1615,"NANCARROW, Mr William Henry",36,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1616,"NANKOFF, Mr Minko",32,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
1617,"NANNINI, Sig. Francesco Luigi Arcangelo",42,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
1618,"NASR 'ALMā, Mr Mustafà",20,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
1619,"NASR-RIZQ, Mr Su'ādah Ḥannā",20,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
1620,"NATSCH, Mr Charles",36,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
1621,"NAUGHTON, Miss Hannah",21,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1622,"NAVRATIL, Master Edmond Roger",2,Male,French,Southampton,2nd Class Passenger,2nd Class,SAVED
1623,"NAVRATIL, Master Michel Marcel",3,Male,French,Southampton,2nd Class Passenger,2nd Class,SAVED
1624,"NAVRATIL, Mr Michel",31,Male,"Slovakian, French",Southampton,2nd Class Passenger,2nd Class,LOST
1625,"NAṣR ALLāH, Mr Niqūlā Khalīl",29,Male,Syrian,Cherbourg,2nd Class Passenger,2nd Class,LOST
1626,"NAṣR ALLāH, Mrs Adāl",17,Female,Syrian,Cherbourg,2nd Class Passenger,2nd Class,SAVED
1627,"NAṣR ALLāH, Mrs Zād",45,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1628,"NEAL, Mr Harold Bentley",25,Male,English,Southampton,Victualling Crew,Victualler,SAVED
1629,"NEILL, Mr Thomas",42,Male,Irish,Belfast,Engineering Crew,Engineer,
1630,"NENKOV, Mr Hristo",22,Male,Bulgarian,Southampton,3rd Class Passenger,3rd Class,LOST
1631,"NESSON, Mr Israel",26,Male,Russian,Southampton,2nd Class Passenger,2nd Class,LOST
1632,"NETTLETON, Mr George Walter",30,Male,English,Southampton,Engineering Crew,Engineer,LOST
1633,"NEWELL, Miss Madeleine",31,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
1634,"NEWELL, Miss Marjorie Anne",23,Female,American,Cherbourg,1st Class Passenger,1st Class,SAVED
1635,"NEWELL, Mr Arthur Webster",58,Male,American,Cherbourg,1st Class Passenger,1st Class,LOST
1636,"NEWMAN, Mr Charles Thomas",32,Male,English,Southampton,Engineering Crew,Engineer,LOST
1637,"NEWSOM, Miss Helen Monypeny",19,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
1638,"NICHOLLS, Mr Joseph Charles",19,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
1639,"NICHOLLS, Mr Sidney",39,Male,English,Southampton,Victualling Crew,Victualler,LOST
1640,"NICHOLS, Mr Albert William Stanley",47,Male,Australian,Belfast,Deck Crew,Deck Crew,LOST
1641,"NICHOLS, Mr Arthur",45,Male,English,Southampton,Victualling Crew,Victualler,LOST
1642,"NICHOLS, Mr Walter Henry",35,Male,English,Southampton,Victualling Crew,Victualler,SAVED
1643,"NICHOLS, Mrs Emily",48,Female,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
1644,"NICHOLSON, Mr Arthur Ernest",59,Male,English,Southampton,1st Class Passenger,1st Class,LOST
1645,"NIEMINEN, Miss Manta Josefina",29,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1646,"NIKLASSON, Mr Samuel",28,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
1647,"NILSSON, Miss Berta Olivia",18,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,SAVED
1648,"NILSSON, Miss Helmina Josefina",26,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,SAVED
1649,"NILSSON, Mr August Ferdinand",21,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
1650,"NISKANEN, Mr Juho",,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,SAVED
1651,"NIVEN, Mr John Brown",30,Male,Scottish,Southampton,Engineering Crew,Engineer,LOST
1652,"NOEL, Major Gerard Thomas",55,Male,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
1653,"NOEL, Master William Henry Middleton",13,Male,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
1654,"NOFAL, Mr Mansouer",20,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,LOST
1655,"NOLAN, Mr Michael Bernard",40,Male,Irish,Belfast,Engineering Crew,Engineer,
1656,"NOON, Mr John Thomas",42,Male,English,Southampton,Engineering Crew,Engineer,LOST
1657,"NORMAN, Mr Robert Douglas",27,Male,Scottish,Southampton,2nd Class Passenger,2nd Class,LOST
1658,"NORRIS, Mr James",22,Male,English,Southampton,Engineering Crew,Engineer,LOST
1659,"NOSS, Mr Bertram Arthur",20,Male,English,Southampton,Engineering Crew,Engineer,LOST
1660,"NOSS, Mr Henry",30,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1661,"NOSWORTHY, Mr Richard Cater",21,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1662,"NOURNEY, Mr Alfred",20,Male,German,Cherbourg,1st Class Passenger,1st Class,SAVED
1663,"NUTBEAN, Mr William",30,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1664,"NYE, Mrs Elizabeth",29,Female,English,Southampton,2nd Class Passenger,2nd Class,SAVED
1665,"NYSTEN, Miss Anna Sofia",22,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,SAVED
1666,"NYSVEEN, Mr Johannes Hansen",60,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
1667,"NīQūLA YāRID, Master Ilyās",11,Male,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1668,"NīQūLA YāRID, Miss Jamīlah",14,Female,Syrian,Cherbourg,3rd Class Passenger,3rd Class,SAVED
1669,"O'BRIEN, Mr Denis",22,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1670,"O'BRIEN, Mr Thomas",26,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1671,"O'BRIEN, Mrs Hannah",27,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1672,"O'CONNELL, Mr Patrick Denis",18,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1673,"O'CONNOR, Mr John",29,Male,English,Southampton,Engineering Crew Substitute Crew,Engineer,SAVED
1674,"O'CONNOR, Mr Maurice",15,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1675,"O'CONNOR, Mr Patrick",23,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1676,"O'CONNOR, Mr Thomas Peter",44,Male,English,Belfast,Victualling Crew,Victualler,LOST
1677,"O'DWYER, Miss Ellen",22,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1678,"O'KEEFE, Mr Arthur",44,Male,American,Southampton,3rd Class Passenger,3rd Class,LOST
1679,"O'KEEFFE, Mr Patrick",21,Male,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1680,"O'LEARY, Miss Hanora",16,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,SAVED
1681,"O'LOUGHLIN, Dr William Francis Norman",63,Male,Irish,Belfast,Deck Crew,Deck Crew,LOST
1682,"O'SULLIVAN, Miss Bridget Mary",21,Female,Irish,Queenstown,3rd Class Passenger,3rd Class,LOST
1683,"ODELL, Master Jack",11,Male,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
1684,"ODELL, Miss Kate",,Female,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
1685,"ODELL, Mrs Lily May",,Female,English,Southampton,1st Class Passenger Cross Channel Passenger,Cross Channel,
1686,"OLIVA Y OCANA, Doña Fermina",39,Female,Spanish,Cherbourg,1st Class Passenger Servant,Servant,SAVED
1687,"OLIVE, Mr Charles",31,Male,English,Southampton,Engineering Crew,Engineer,LOST
1688,"OLIVE, Mr Ernest Roskelly",27,Male,English,Southampton,Victualling Crew,Victualler,LOST
1689,"OLIVER, Mr Harry",41,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1690,"OLLIVER, Mr Alfred John",27,Male,Channel Islander,Belfast,Deck Crew,Deck Crew,SAVED
1691,"OLSEN, Master Artur Karl",9,Male,"Norwegian, American",Southampton,3rd Class Passenger,3rd Class,SAVED
1692,"OLSEN, Mr Henry Margido",28,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
1693,"OLSEN, Mr Karl Siegwart Andreas",42,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
1694,"OLSEN, Mr Ole Martin",27,Male,American,Southampton,3rd Class Passenger,3rd Class,LOST
1695,"OLSSON, Miss Elida",31,Female,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
1696,"OLSSON, Mr Nils Johan Göransson",28,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
1697,"OLSVIGEN, Mr Thor Anderson",20,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
1698,"OMONT, Mr Alfred Fernand",29,Male,French,Cherbourg,1st Class Passenger,1st Class,SAVED
1699,"OREšKOVIć, Miss Jelka",30,Female,Croatian,Southampton,3rd Class Passenger,3rd Class,LOST
1700,"OREšKOVIć, Miss Marija",19,Female,Croatian,Southampton,3rd Class Passenger,3rd Class,LOST
1701,"OREšKOVIć, Mr Luka",20,Male,Croatian,Southampton,3rd Class Passenger,3rd Class,LOST
1702,"ORPET, Mr Walter Hayward",31,Male,English,Southampton,Victualling Crew,Victualler,LOST
1703,"ORR, Mr James",39,Male,Scottish,Southampton,Victualling Crew,Victualler,LOST
1704,"OSBORNE, Miss D.",,Female,,Southampton,2nd Class Passenger Cross Channel Passenger,Cross Channel,
1705,"OSBORNE, Mr William Edward",33,Male,English,Belfast,Victualling Crew,Victualler,LOST
1706,"OSMAN, Mr Frank",27,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
1707,"OSMAN, Mrs Mara",31,Female,Croatian,Southampton,3rd Class Passenger,3rd Class,SAVED
1708,"OSTBY, Miss Helen Ragnhild",22,Female,American,Southampton,1st Class Passenger,1st Class,SAVED
1709,"OSéN, Mr Olaf Elon",16,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,LOST
1710,"OTHEN, Mr Charles Alfred",36,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1711,"OTTER, Mr Richard",38,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
1712,"OVIéS Y RODRíGUEZ, Mr Servando José Florentino",36,Male,Spanish,Cherbourg,1st Class Passenger,1st Class,LOST
1713,"OWEN, Mr Lewis",49,Male,Welsh,Southampton,Victualling Crew,Victualler,LOST
1714,"OXENHAM, Mr Percy Thomas",22,Male,English,Southampton,2nd Class Passenger,2nd Class,SAVED
1715,"PACEY, Mr Reginald lvan",17,Male,English,Southampton,Victualling Crew,Victualler,LOST
1716,"PACHERA, Sig. Jean Baptiste Stanislas",19,Male,French,Southampton,Restaurant Staff,Restaurant Staff,LOST
1717,"PADRON MANENT, Mr Julian",26,Male,Spanish,Cherbourg,2nd Class Passenger,2nd Class,SAVED
1718,"PAICE, Mr Richard Charles John",32,Male,English,Southampton,Engineering Crew,Engineer,LOST
1719,"PAIN, Dr Alfred",23,Male,Canadian,Southampton,2nd Class Passenger,2nd Class,LOST
1720,"PAINTER, Mr Charles",32,Male,English,Southampton,Engineering Crew,Engineer,LOST
1721,"PAINTER, Mr Frank",28,Male,English,Southampton,Engineering Crew,Engineer,LOST
1722,"PAINTIN, Mr James Arthur",29,Male,English,Southampton,Victualling Crew,Victualler,LOST
1723,"PALLES, Mr Thomas Henry Michael",45,Male,English,Belfast,Engineering Crew,Engineer,LOST
1724,"PALLàS I CASTELLó, Mr Emilio",29,Male,"Spanish, American",Cherbourg,2nd Class Passenger,2nd Class,SAVED
1725,"PALMQUIST, Mr Oskar Leander Johansson",26,Male,Swedish,Southampton,3rd Class Passenger,3rd Class,SAVED
1726,"PANULA, Master Eino Viljam",1,Male,"Finnish,American",Southampton,3rd Class Passenger,3rd Class,LOST
1727,"PANULA, Master Jaako Arnold",15,Male,"Finnish,American",Southampton,3rd Class Passenger,3rd Class,LOST
1728,"PANULA, Master Juha Niilo",7,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1729,"PANULA, Master Urho Abraham",2,Male,"Finnish,American",Southampton,3rd Class Passenger,3rd Class,LOST
1730,"PANULA, Mr Ernesti Arvid",16,Male,"Finnish,American",Southampton,3rd Class Passenger,3rd Class,LOST
1731,"PANULA, Mrs Maija Emelia Abrahamintytar",41,Female,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1732,"PARKER, Mr Clifford Richard",17,Male,Channel Islander,Southampton,2nd Class Passenger,2nd Class,LOST
1733,"PARKES, Mr Francis",21,Male,Irish,Belfast,2nd Class Passenger H&W Guarantee Group,H&W Guarantee Group,LOST
1734,"PARR, Mr William Henry Marsh",29,Male,English,Belfast,1st Class Passenger H&W Guarantee Group,H&W Guarantee Group,LOST
1735,"PARRISH, Mrs Lutie Davis",59,Female,American,Southampton,2nd Class Passenger,2nd Class,SAVED
1736,"PARSONS, Mr Edward",37,Male,English,Southampton,Victualling Crew,Victualler,LOST
1737,"PARSONS, Mr Frank Alfred",26,Male,English,Belfast,Engineering Crew,Engineer,LOST
1738,"PARSONS, Mr Richard Henry",18,Male,English,Southampton,Victualling Crew,Victualler,LOST
1739,"PARTNER, Mr Austin",40,Male,English,Southampton,1st Class Passenger,1st Class,LOST
1740,"PASCOE, Mr Charles Henry",45,Male,English,Southampton,Deck Crew,Deck Crew,SAVED
1741,"PASIC, Mr Jakob",21,Male,Slovenian,Southampton,3rd Class Passenger,3rd Class,LOST
1742,"PATCHETT, Mr George",18,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1743,"PATTON, Mr Matthew",26,Male,English,Belfast,Engineering Crew,Engineer,
1744,"PAVLOVIć, Mr Stefo",32,Male,Croatian,Southampton,3rd Class Passenger,3rd Class,LOST
1745,"PAYNE, Mr Vivian Ponsonby",23,Male,Canadian,Southampton,1st Class Passenger Servant,Servant,LOST
1746,"PEACOCK, Master Albert Edward",7m,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1747,"PEACOCK, Miss Treasteall",4,Female,English,Southampton,3rd Class Passenger,3rd Class,LOST
1748,"PEACOCK, Mrs Edith",26,Female,English,Southampton,3rd Class Passenger,3rd Class,LOST
1749,"PEARCE, Mr Alfred Ernest",24,Male,Irish,Southampton,Victualling Crew,Victualler,LOST
1750,"PEARCE, Mr Ernest",31,Male,English,Southampton,3rd Class Passenger,3rd Class,LOST
1751,"PEARCE, Mr John",33,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1752,"PEARCEY, Mr Albert Victor",25,Male,English,Southampton,Victualling Crew,Victualler,SAVED
1753,"PEARS, Mr Thomas",29,Male,English,Southampton,1st Class Passenger,1st Class,LOST
1754,"PEARS, Mrs Edith",22,Female,English,Southampton,1st Class Passenger,1st Class,SAVED
1755,"PEDERSEN, Mr Olaf",28,Male,Norwegian,Southampton,3rd Class Passenger,3rd Class,LOST
1756,"PEDRINI, Sig. Alessandro",21,Male,Swiss,Southampton,Restaurant Staff,Restaurant Staff,LOST
1757,"PEDUZZI, Mr Joseph",24,Male,Italian,Southampton,3rd Class Passenger,3rd Class,LOST
1758,"PEKONIEMI, Mr Edvard",21,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1759,"PELHAM, Mr George",39,Male,English,Southampton,Engineering Crew,Engineer,SAVED
1760,"PELTOMäKI, Mr Nikolai Johannes",25,Male,Finnish,Southampton,3rd Class Passenger,3rd Class,LOST
1761,"PENGELLY, Mr Frederick William",19,Male,English,Southampton,2nd Class Passenger,2nd Class,LOST
1762,"PENNAL, Mr Thomas Frederick Cohen",34,Male,English,Southampton,Victualling Crew,Victualler,LOST
1763,"PENNEY, Mr Alfred",28,Male,English,Southampton,Engineering Crew Deserted,Not Onboard,
1764,"PENNY, Mr William Farr",31,Male,English,Southampton,Victualling Crew,Victualler,LOST
1765,"PENROSE, Mr John Poole",49,Male,English,Belfast,Victualling Crew,Victualler,LOST
1766,"PERACCHIO, Sig. Alberto",20,Male,Italian,Southampton,Restaurant Staff,Restaurant Staff,LOST
